Feature,Importance,model
feature_56,0.0243104321245588,SYN DoS_feature_importance_0.75_50
feature_14,0.0240966138801869,SYN DoS_feature_importance_0.75_50
feature_104,0.0240137174487226,SYN DoS_feature_importance_0.75_50
feature_112,0.0234049069911669,SYN DoS_feature_importance_0.75_50
feature_30,0.0225886410950171,SYN DoS_feature_importance_0.75_50
feature_105,0.0225069009262548,SYN DoS_feature_importance_0.75_50
feature_27,0.0183346443074943,SYN DoS_feature_importance_0.75_50
feature_79,0.0168956713061117,SYN DoS_feature_importance_0.75_50
feature_48,0.0167188365519878,SYN DoS_feature_importance_0.75_50
feature_41,0.015867685881086,SYN DoS_feature_importance_0.75_50
feature_78,0.0151588205529711,SYN DoS_feature_importance_0.75_50
feature_91,0.0147607286068317,SYN DoS_feature_importance_0.75_50
feature_58,0.0147560677549787,SYN DoS_feature_importance_0.75_50
feature_60,0.013900565781503,SYN DoS_feature_importance_0.75_50
feature_12,0.0138688900510816,SYN DoS_feature_importance_0.75_50
feature_34,0.0109139874440847,SYN DoS_feature_importance_0.75_50
feature_80,0.0108083002968318,SYN DoS_feature_importance_0.75_50
feature_54,0.0084495331359276,SYN DoS_feature_importance_0.75_50
feature_73,0.0073409005132104,SYN DoS_feature_importance_0.75_50
feature_103,0.0068474535914861,SYN DoS_feature_importance_0.75_50
feature_76,0.0067965180476412,SYN DoS_feature_importance_0.75_50
feature_11,0.0063755214376502,SYN DoS_feature_importance_0.75_50
feature_28,0.0052691345186832,SYN DoS_feature_importance_0.75_50
feature_13,0.0052414304027408,SYN DoS_feature_importance_0.75_50
feature_53,0.0051915916976395,SYN DoS_feature_importance_0.75_50
feature_84,0.0049462805171541,SYN DoS_feature_importance_0.75_50
feature_31,0.004830899134729,SYN DoS_feature_importance_0.75_50
feature_23,0.0035264178802703,SYN DoS_feature_importance_0.75_50
feature_96,0.0034231414057644,SYN DoS_feature_importance_0.75_50
feature_77,0.0032896518181265,SYN DoS_feature_importance_0.75_50
feature_47,0.0030359165328935,SYN DoS_feature_importance_0.75_50
feature_109,0.0028414486064663,SYN DoS_feature_importance_0.75_50
feature_26,0.0027015257005141,SYN DoS_feature_importance_0.75_50
feature_70,0.0026909882584762,SYN DoS_feature_importance_0.75_50
feature_52,0.0025139670930596,SYN DoS_feature_importance_0.75_50
feature_97,0.0024507675631398,SYN DoS_feature_importance_0.75_50
feature_66,0.0024372417356558,SYN DoS_feature_importance_0.75_50
feature_9,0.0023840505728254,SYN DoS_feature_importance_0.75_50
feature_38,0.0022739200531496,SYN DoS_feature_importance_0.75_50
feature_25,0.0021148838340173,SYN DoS_feature_importance_0.75_50
feature_8,0.0019659578097734,SYN DoS_feature_importance_0.75_50
feature_94,0.0019609023554141,SYN DoS_feature_importance_0.75_50
feature_49,0.0016150364919575,SYN DoS_feature_importance_0.75_50
feature_46,0.001541623255311,SYN DoS_feature_importance_0.75_50
feature_24,0.0013768980463895,SYN DoS_feature_importance_0.75_50
feature_98,0.0013543889404263,SYN DoS_feature_importance_0.75_50
feature_22,0.001309752345444,SYN DoS_feature_importance_0.75_50
feature_99,0.0012554323378978,SYN DoS_feature_importance_0.75_50
feature_101,0.0012172644382464,SYN DoS_feature_importance_0.75_50
feature_10,0.0011671761775912,SYN DoS_feature_importance_0.75_50
feature_42,0.0010419551637978,SYN DoS_feature_importance_0.75_50
feature_51,0.0008301297168971,SYN DoS_feature_importance_0.75_50
feature_87,0.0006912028277655,SYN DoS_feature_importance_0.75_50
feature_44,0.0006054726868721,SYN DoS_feature_importance_0.75_50
feature_102,0.0006020605831714,SYN DoS_feature_importance_0.75_50
feature_17,0.0005977935281842,SYN DoS_feature_importance_0.75_50
feature_39,0.0005650955887385,SYN DoS_feature_importance_0.75_50
feature_59,0.0005179384198717,SYN DoS_feature_importance_0.75_50
feature_95,0.0004791300655653,SYN DoS_feature_importance_0.75_50
feature_35,0.0004335468518286,SYN DoS_feature_importance_0.75_50
feature_40,0.0004331394195092,SYN DoS_feature_importance_0.75_50
feature_21,0.0004014457263637,SYN DoS_feature_importance_0.75_50
feature_92,0.0003875860472798,SYN DoS_feature_importance_0.75_50
feature_75,0.0003581924866254,SYN DoS_feature_importance_0.75_50
feature_6,0.0003127402560387,SYN DoS_feature_importance_0.75_50
feature_18,0.0002930556454292,SYN DoS_feature_importance_0.75_50
feature_37,0.0002840312197181,SYN DoS_feature_importance_0.75_50
feature_88,0.0002815496946113,SYN DoS_feature_importance_0.75_50
feature_2,0.000271008418134,SYN DoS_feature_importance_0.75_50
feature_83,0.0002525145662089,SYN DoS_feature_importance_0.75_50
feature_16,0.000243249540991,SYN DoS_feature_importance_0.75_50
feature_32,0.0002229308301978,SYN DoS_feature_importance_0.75_50
feature_69,0.0002206633882911,SYN DoS_feature_importance_0.75_50
feature_20,0.0002098412945485,SYN DoS_feature_importance_0.75_50
feature_3,0.0002031196876681,SYN DoS_feature_importance_0.75_50
feature_5,0.0001828836559605,SYN DoS_feature_importance_0.75_50
feature_82,0.0001628278615827,SYN DoS_feature_importance_0.75_50
feature_7,0.0001569658794138,SYN DoS_feature_importance_0.75_50
feature_89,0.0001354785059455,SYN DoS_feature_importance_0.75_50
feature_72,0.000133637211495,SYN DoS_feature_importance_0.75_50
feature_90,0.0001226697664333,SYN DoS_feature_importance_0.75_50
feature_85,0.0001110960996904,SYN DoS_feature_importance_0.75_50
feature_45,8.329012016370315e-05,SYN DoS_feature_importance_0.75_50
feature_33,8.300999242543825e-05,SYN DoS_feature_importance_0.75_50
feature_4,7.351145369988046e-05,SYN DoS_feature_importance_0.75_50
feature_1,6.905385354029671e-05,SYN DoS_feature_importance_0.75_50
feature_86,4.709521840848097e-05,SYN DoS_feature_importance_0.75_50
feature_81,4.425522648817824e-05,SYN DoS_feature_importance_0.75_50
feature_107,3.842759993257639e-05,SYN DoS_feature_importance_0.75_50
feature_114,3.803459638901972e-05,SYN DoS_feature_importance_0.75_50
feature_19,3.518254036618014e-05,SYN DoS_feature_importance_0.75_50
feature_57,2.1704389068296956e-05,SYN DoS_feature_importance_0.75_50
feature_100,1.550359786078583e-05,SYN DoS_feature_importance_0.75_50
feature_93,1.5055036622171876e-05,SYN DoS_feature_importance_0.75_50
feature_67,1.0865030864729983e-05,SYN DoS_feature_importance_0.75_50
feature_43,7.974013704847084e-06,SYN DoS_feature_importance_0.75_50
feature_50,0.0,SYN DoS_feature_importance_0.75_50
feature_68,0.0,SYN DoS_feature_importance_0.75_50
feature_71,0.0,SYN DoS_feature_importance_0.75_50
feature_74,0.0,SYN DoS_feature_importance_0.75_50
feature_36,0.0,SYN DoS_feature_importance_0.75_50
feature_64,0.0,SYN DoS_feature_importance_0.75_50
feature_115,0.0737073651659409,SYN DoS_feature_importance_0.75_100
feature_61,0.0564360227705916,SYN DoS_feature_importance_0.75_100
feature_111,0.0561797383803098,SYN DoS_feature_importance_0.75_100
feature_62,0.0508866542419933,SYN DoS_feature_importance_0.75_100
feature_113,0.0485128277830714,SYN DoS_feature_importance_0.75_100
feature_65,0.0480640701654194,SYN DoS_feature_importance_0.75_100
feature_63,0.0402383640125627,SYN DoS_feature_importance_0.75_100
feature_55,0.0374014083354062,SYN DoS_feature_importance_0.75_100
feature_112,0.0312585741103035,SYN DoS_feature_importance_0.75_100
feature_108,0.0298682841568928,SYN DoS_feature_importance_0.75_100
feature_15,0.0295973819779742,SYN DoS_feature_importance_0.75_100
feature_30,0.0251070434350621,SYN DoS_feature_importance_0.75_100
feature_60,0.0247943966933875,SYN DoS_feature_importance_0.75_100
feature_29,0.0240868772858305,SYN DoS_feature_importance_0.75_100
feature_14,0.0237398952364277,SYN DoS_feature_importance_0.75_100
feature_105,0.0235594802610182,SYN DoS_feature_importance_0.75_100
feature_110,0.0235451624238171,SYN DoS_feature_importance_0.75_100
feature_106,0.0217439422444762,SYN DoS_feature_importance_0.75_100
feature_104,0.0214349325330249,SYN DoS_feature_importance_0.75_100
feature_56,0.0213016637573214,SYN DoS_feature_importance_0.75_100
feature_58,0.0206122012263509,SYN DoS_feature_importance_0.75_100
feature_27,0.0173590871779346,SYN DoS_feature_importance_0.75_100
feature_34,0.0172543950896213,SYN DoS_feature_importance_0.75_100
feature_12,0.0172051563993823,SYN DoS_feature_importance_0.75_100
feature_41,0.0164682552338036,SYN DoS_feature_importance_0.75_100
feature_79,0.0159660506878445,SYN DoS_feature_importance_0.75_100
feature_91,0.014904549977064,SYN DoS_feature_importance_0.75_100
feature_84,0.0131372724725324,SYN DoS_feature_importance_0.75_100
feature_54,0.0128158299280559,SYN DoS_feature_importance_0.75_100
feature_48,0.0116648854846452,SYN DoS_feature_importance_0.75_100
feature_80,0.0111512722427716,SYN DoS_feature_importance_0.75_100
feature_78,0.0087027697423722,SYN DoS_feature_importance_0.75_100
feature_98,0.0085542908492092,SYN DoS_feature_importance_0.75_100
feature_76,0.0064838598010939,SYN DoS_feature_importance_0.75_100
feature_53,0.0064514271050074,SYN DoS_feature_importance_0.75_100
feature_26,0.0062862031841968,SYN DoS_feature_importance_0.75_100
feature_103,0.0058857067714496,SYN DoS_feature_importance_0.75_100
feature_77,0.0055477199140403,SYN DoS_feature_importance_0.75_100
feature_11,0.0050432632854558,SYN DoS_feature_importance_0.75_100
feature_73,0.004858694287833,SYN DoS_feature_importance_0.75_100
feature_28,0.0037273448563498,SYN DoS_feature_importance_0.75_100
feature_96,0.0033044980982586,SYN DoS_feature_importance_0.75_100
feature_13,0.0032961021708262,SYN DoS_feature_importance_0.75_100
feature_23,0.0028442483657877,SYN DoS_feature_importance_0.75_100
feature_70,0.0027159155293896,SYN DoS_feature_importance_0.75_100
feature_47,0.0025366794539078,SYN DoS_feature_importance_0.75_100
feature_31,0.0024677339585663,SYN DoS_feature_importance_0.75_100
feature_52,0.0024093827270336,SYN DoS_feature_importance_0.75_100
feature_109,0.0023838133833289,SYN DoS_feature_importance_0.75_100
feature_9,0.0021866727798341,SYN DoS_feature_importance_0.75_100
feature_59,0.0021541190176194,SYN DoS_feature_importance_0.75_100
feature_49,0.0019850624607835,SYN DoS_feature_importance_0.75_100
feature_24,0.0018503810396556,SYN DoS_feature_importance_0.75_100
feature_99,0.0017438498411525,SYN DoS_feature_importance_0.75_100
feature_97,0.0017133203049066,SYN DoS_feature_importance_0.75_100
feature_25,0.0014488825207201,SYN DoS_feature_importance_0.75_100
feature_94,0.0014001591002266,SYN DoS_feature_importance_0.75_100
feature_8,0.0013426859341413,SYN DoS_feature_importance_0.75_100
feature_45,0.0013059916889374,SYN DoS_feature_importance_0.75_100
feature_72,0.0012796790755828,SYN DoS_feature_importance_0.75_100
feature_66,0.0012573418086402,SYN DoS_feature_importance_0.75_100
feature_46,0.001189240939335,SYN DoS_feature_importance_0.75_100
feature_38,0.0011770154099099,SYN DoS_feature_importance_0.75_100
feature_10,0.0009410199466279,SYN DoS_feature_importance_0.75_100
feature_101,0.0008808284819956,SYN DoS_feature_importance_0.75_100
feature_4,0.0008545423040226,SYN DoS_feature_importance_0.75_100
feature_42,0.0008536488164457,SYN DoS_feature_importance_0.75_100
feature_22,0.0007703956093674,SYN DoS_feature_importance_0.75_100
feature_67,0.0007301112492032,SYN DoS_feature_importance_0.75_100
feature_21,0.0007290569519927,SYN DoS_feature_importance_0.75_100
feature_44,0.0006116188617683,SYN DoS_feature_importance_0.75_100
feature_51,0.0005563801886493,SYN DoS_feature_importance_0.75_100
feature_75,0.000545798586877,SYN DoS_feature_importance_0.75_100
feature_87,0.0004850592650755,SYN DoS_feature_importance_0.75_100
feature_37,0.000424672078449,SYN DoS_feature_importance_0.75_100
feature_102,0.0004139054416916,SYN DoS_feature_importance_0.75_100
feature_17,0.000371587132015,SYN DoS_feature_importance_0.75_100
feature_40,0.0003519408214814,SYN DoS_feature_importance_0.75_100
feature_7,0.0003265526786606,SYN DoS_feature_importance_0.75_100
feature_18,0.0002960171136722,SYN DoS_feature_importance_0.75_100
feature_39,0.0002944801051759,SYN DoS_feature_importance_0.75_100
feature_35,0.0002892343222139,SYN DoS_feature_importance_0.75_100
feature_95,0.0002891333122874,SYN DoS_feature_importance_0.75_100
feature_90,0.0002807325328155,SYN DoS_feature_importance_0.75_100
feature_6,0.0002740501859742,SYN DoS_feature_importance_0.75_100
feature_2,0.0002553365234052,SYN DoS_feature_importance_0.75_100
feature_92,0.00025167036833,SYN DoS_feature_importance_0.75_100
feature_20,0.0002456075456768,SYN DoS_feature_importance_0.75_100
feature_33,0.0001960154543778,SYN DoS_feature_importance_0.75_100
feature_5,0.0001736142907084,SYN DoS_feature_importance_0.75_100
feature_32,0.0001705568066276,SYN DoS_feature_importance_0.75_100
feature_88,0.0001639843627525,SYN DoS_feature_importance_0.75_100
feature_19,0.0001623181292276,SYN DoS_feature_importance_0.75_100
feature_83,0.0001612943318352,SYN DoS_feature_importance_0.75_100
feature_16,0.0001464247927174,SYN DoS_feature_importance_0.75_100
feature_69,0.0001459914083751,SYN DoS_feature_importance_0.75_100
feature_82,0.0001232299200584,SYN DoS_feature_importance_0.75_100
feature_3,0.0001175415632641,SYN DoS_feature_importance_0.75_100
feature_85,0.0001127751155023,SYN DoS_feature_importance_0.75_100
feature_81,0.0001091575015577,SYN DoS_feature_importance_0.75_100
feature_1,0.0001088731621024,SYN DoS_feature_importance_0.75_100
feature_89,8.587783135890697e-05,SYN DoS_feature_importance_0.75_100
feature_114,6.767903756824096e-05,SYN DoS_feature_importance_0.75_100
feature_86,2.9788649618693748e-05,SYN DoS_feature_importance_0.75_100
feature_107,2.057219140046323e-05,SYN DoS_feature_importance_0.75_100
feature_93,1.6424585766173923e-05,SYN DoS_feature_importance_0.75_100
feature_100,1.2564943525867524e-05,SYN DoS_feature_importance_0.75_100
feature_57,1.0852194534148476e-05,SYN DoS_feature_importance_0.75_100
feature_43,3.987006852423542e-06,SYN DoS_feature_importance_0.75_100
feature_71,0.0,SYN DoS_feature_importance_0.75_100
feature_36,0.0,SYN DoS_feature_importance_0.75_100
feature_68,0.0,SYN DoS_feature_importance_0.75_100
feature_50,0.0,SYN DoS_feature_importance_0.75_100
feature_64,0.0,SYN DoS_feature_importance_0.75_100
feature_74,0.0,SYN DoS_feature_importance_0.75_100
feature_115,0.070362021855673,SYN DoS_feature_importance_1.0_30
feature_30,0.0630539908498994,SYN DoS_feature_importance_1.0_30
feature_62,0.0626696135883964,SYN DoS_feature_importance_1.0_30
feature_15,0.056466216186498,SYN DoS_feature_importance_1.0_30
feature_65,0.0502998838590163,SYN DoS_feature_importance_1.0_30
feature_111,0.049709291754443,SYN DoS_feature_importance_1.0_30
feature_61,0.043888871736358,SYN DoS_feature_importance_1.0_30
feature_108,0.0415492318155214,SYN DoS_feature_importance_1.0_30
feature_113,0.0388998411249033,SYN DoS_feature_importance_1.0_30
feature_29,0.0279942889335603,SYN DoS_feature_importance_1.0_30
feature_63,0.0277326146437539,SYN DoS_feature_importance_1.0_30
feature_55,0.0276108579719393,SYN DoS_feature_importance_1.0_30
feature_58,0.0274858871879975,SYN DoS_feature_importance_1.0_30
feature_112,0.0246152114294046,SYN DoS_feature_importance_1.0_30
feature_105,0.0230513468665356,SYN DoS_feature_importance_1.0_30
feature_110,0.0222056267881807,SYN DoS_feature_importance_1.0_30
feature_60,0.0216307119771133,SYN DoS_feature_importance_1.0_30
feature_54,0.0209401086567859,SYN DoS_feature_importance_1.0_30
feature_27,0.019766037649862,SYN DoS_feature_importance_1.0_30
feature_78,0.0170390876232567,SYN DoS_feature_importance_1.0_30
feature_79,0.0164422201165607,SYN DoS_feature_importance_1.0_30
feature_34,0.0148500181935425,SYN DoS_feature_importance_1.0_30
feature_12,0.0145124485530356,SYN DoS_feature_importance_1.0_30
feature_53,0.0130768532930423,SYN DoS_feature_importance_1.0_30
feature_48,0.0121541261512957,SYN DoS_feature_importance_1.0_30
feature_104,0.0117212375973984,SYN DoS_feature_importance_1.0_30
feature_14,0.0116947978511042,SYN DoS_feature_importance_1.0_30
feature_11,0.0111664306789481,SYN DoS_feature_importance_1.0_30
feature_56,0.0102940277199632,SYN DoS_feature_importance_1.0_30
feature_76,0.0101259974447066,SYN DoS_feature_importance_1.0_30
feature_103,0.0096272076287241,SYN DoS_feature_importance_1.0_30
feature_80,0.0095203283907256,SYN DoS_feature_importance_1.0_30
feature_106,0.0087380287005833,SYN DoS_feature_importance_1.0_30
feature_41,0.0080274572281968,SYN DoS_feature_importance_1.0_30
feature_26,0.0071432229658379,SYN DoS_feature_importance_1.0_30
feature_66,0.0070959760332606,SYN DoS_feature_importance_1.0_30
feature_84,0.0069897010215622,SYN DoS_feature_importance_1.0_30
feature_73,0.0069510839190393,SYN DoS_feature_importance_1.0_30
feature_91,0.0063148323481577,SYN DoS_feature_importance_1.0_30
feature_13,0.0044792995284023,SYN DoS_feature_importance_1.0_30
feature_38,0.0041693651545985,SYN DoS_feature_importance_1.0_30
feature_59,0.0041183899402876,SYN DoS_feature_importance_1.0_30
feature_28,0.0038151768532999,SYN DoS_feature_importance_1.0_30
feature_31,0.0036846451280429,SYN DoS_feature_importance_1.0_30
feature_97,0.0035384112420156,SYN DoS_feature_importance_1.0_30
feature_109,0.0034988474949028,SYN DoS_feature_importance_1.0_30
feature_9,0.0030792831171853,SYN DoS_feature_importance_1.0_30
feature_49,0.0029710632579325,SYN DoS_feature_importance_1.0_30
feature_99,0.0029543427826545,SYN DoS_feature_importance_1.0_30
feature_47,0.0029130962985289,SYN DoS_feature_importance_1.0_30
feature_25,0.0025946612581762,SYN DoS_feature_importance_1.0_30
feature_70,0.0022870215728115,SYN DoS_feature_importance_1.0_30
feature_94,0.0018578686560127,SYN DoS_feature_importance_1.0_30
feature_10,0.0017855206979781,SYN DoS_feature_importance_1.0_30
feature_24,0.0015582996389883,SYN DoS_feature_importance_1.0_30
feature_46,0.0014971680367131,SYN DoS_feature_importance_1.0_30
feature_21,0.0014532739857322,SYN DoS_feature_importance_1.0_30
feature_96,0.0013034513271295,SYN DoS_feature_importance_1.0_30
feature_8,0.0011943102273432,SYN DoS_feature_importance_1.0_30
feature_87,0.0009719740662448,SYN DoS_feature_importance_1.0_30
feature_23,0.0009676939393081,SYN DoS_feature_importance_1.0_30
feature_101,0.0007303150398321,SYN DoS_feature_importance_1.0_30
feature_1,0.0006332478242427,SYN DoS_feature_importance_1.0_30
feature_92,0.0006034610064662,SYN DoS_feature_importance_1.0_30
feature_98,0.0005856766706977,SYN DoS_feature_importance_1.0_30
feature_51,0.0005309881164092,SYN DoS_feature_importance_1.0_30
feature_42,0.0005037991257315,SYN DoS_feature_importance_1.0_30
feature_44,0.0004278273779709,SYN DoS_feature_importance_1.0_30
feature_102,0.0004215798860186,SYN DoS_feature_importance_1.0_30
feature_75,0.0004201719318407,SYN DoS_feature_importance_1.0_30
feature_52,0.0003743759331599,SYN DoS_feature_importance_1.0_30
feature_69,0.0003699678670875,SYN DoS_feature_importance_1.0_30
feature_95,0.0003389595184595,SYN DoS_feature_importance_1.0_30
feature_88,0.0003277235942363,SYN DoS_feature_importance_1.0_30
feature_32,0.0003134281765374,SYN DoS_feature_importance_1.0_30
feature_37,0.0002943834938819,SYN DoS_feature_importance_1.0_30
feature_83,0.0002691895667143,SYN DoS_feature_importance_1.0_30
feature_7,0.0002475303752206,SYN DoS_feature_importance_1.0_30
feature_39,0.0002249213607274,SYN DoS_feature_importance_1.0_30
feature_5,0.0002027536768775,SYN DoS_feature_importance_1.0_30
feature_16,0.000174290980054,SYN DoS_feature_importance_1.0_30
feature_85,0.0001720652444116,SYN DoS_feature_importance_1.0_30
feature_72,0.0001659079537527,SYN DoS_feature_importance_1.0_30
feature_90,0.0001605442505273,SYN DoS_feature_importance_1.0_30
feature_40,0.0001561756474149,SYN DoS_feature_importance_1.0_30
feature_6,0.0001084507502621,SYN DoS_feature_importance_1.0_30
feature_33,0.0001050972930984,SYN DoS_feature_importance_1.0_30
feature_114,0.000102969206035,SYN DoS_feature_importance_1.0_30
feature_4,9.312222991169098e-05,SYN DoS_feature_importance_1.0_30
feature_89,8.841014063854282e-05,SYN DoS_feature_importance_1.0_30
feature_35,8.228630884273744e-05,SYN DoS_feature_importance_1.0_30
feature_82,8.109417644838246e-05,SYN DoS_feature_importance_1.0_30
feature_86,6.858371006925374e-05,SYN DoS_feature_importance_1.0_30
feature_2,6.850448216960842e-05,SYN DoS_feature_importance_1.0_30
feature_18,6.178576919570521e-05,SYN DoS_feature_importance_1.0_30
feature_3,6.118547662971068e-05,SYN DoS_feature_importance_1.0_30
feature_22,6.093128165100268e-05,SYN DoS_feature_importance_1.0_30
feature_19,5.319005794873842e-05,SYN DoS_feature_importance_1.0_30
feature_45,5.278239157138313e-05,SYN DoS_feature_importance_1.0_30
feature_17,5.260503476101054e-05,SYN DoS_feature_importance_1.0_30
feature_50,3.296408755145288e-05,SYN DoS_feature_importance_1.0_30
feature_20,3.218636343945164e-05,SYN DoS_feature_importance_1.0_30
feature_100,3.141978581951795e-05,SYN DoS_feature_importance_1.0_30
feature_81,3.2442966075340976e-06,SYN DoS_feature_importance_1.0_30
feature_74,0.0,SYN DoS_feature_importance_1.0_30
feature_71,0.0,SYN DoS_feature_importance_1.0_30
feature_93,0.0,SYN DoS_feature_importance_1.0_30
feature_68,0.0,SYN DoS_feature_importance_1.0_30
feature_67,0.0,SYN DoS_feature_importance_1.0_30
feature_36,0.0,SYN DoS_feature_importance_1.0_30
feature_64,0.0,SYN DoS_feature_importance_1.0_30
feature_43,0.0,SYN DoS_feature_importance_1.0_30
feature_57,0.0,SYN DoS_feature_importance_1.0_30
feature_107,0.0,SYN DoS_feature_importance_1.0_30
feature_77,0.0,SYN DoS_feature_importance_1.0_30
feature_65,0.0671666499886049,SYN DoS_feature_importance_1.0_50
feature_15,0.0655117311699917,SYN DoS_feature_importance_1.0_50
feature_115,0.0614881183501898,SYN DoS_feature_importance_1.0_50
feature_30,0.0584975354392501,SYN DoS_feature_importance_1.0_50
feature_62,0.0524205262781721,SYN DoS_feature_importance_1.0_50
feature_111,0.0516636657800663,SYN DoS_feature_importance_1.0_50
feature_55,0.0440113328446328,SYN DoS_feature_importance_1.0_50
feature_61,0.0372297115368396,SYN DoS_feature_importance_1.0_50
feature_113,0.0364372276248054,SYN DoS_feature_importance_1.0_50
feature_108,0.0337143462285783,SYN DoS_feature_importance_1.0_50
feature_63,0.0308505881440253,SYN DoS_feature_importance_1.0_50
feature_60,0.0272641754862782,SYN DoS_feature_importance_1.0_50
feature_58,0.025105298941477,SYN DoS_feature_importance_1.0_50
feature_112,0.0239888837572142,SYN DoS_feature_importance_1.0_50
feature_29,0.0205519658886767,SYN DoS_feature_importance_1.0_50
feature_14,0.0200123650871289,SYN DoS_feature_importance_1.0_50
feature_105,0.0193934827850421,SYN DoS_feature_importance_1.0_50
feature_54,0.0190914574398626,SYN DoS_feature_importance_1.0_50
feature_48,0.018158198685212,SYN DoS_feature_importance_1.0_50
feature_110,0.0179590465310167,SYN DoS_feature_importance_1.0_50
feature_27,0.0162750581234263,SYN DoS_feature_importance_1.0_50
feature_106,0.0156181227050609,SYN DoS_feature_importance_1.0_50
feature_104,0.0146404193575201,SYN DoS_feature_importance_1.0_50
feature_79,0.0145842103079883,SYN DoS_feature_importance_1.0_50
feature_41,0.0136260666870279,SYN DoS_feature_importance_1.0_50
feature_78,0.0134700699241072,SYN DoS_feature_importance_1.0_50
feature_56,0.0132716852514055,SYN DoS_feature_importance_1.0_50
feature_53,0.0130919192879843,SYN DoS_feature_importance_1.0_50
feature_91,0.0124541306445484,SYN DoS_feature_importance_1.0_50
feature_12,0.0120070592893866,SYN DoS_feature_importance_1.0_50
feature_80,0.010443766008505,SYN DoS_feature_importance_1.0_50
feature_34,0.0089100123975247,SYN DoS_feature_importance_1.0_50
feature_11,0.00779703828232,SYN DoS_feature_importance_1.0_50
feature_103,0.0069868958704414,SYN DoS_feature_importance_1.0_50
feature_76,0.0064578280462932,SYN DoS_feature_importance_1.0_50
feature_26,0.0054231311037031,SYN DoS_feature_importance_1.0_50
feature_73,0.0052174186893453,SYN DoS_feature_importance_1.0_50
feature_52,0.0048685215524663,SYN DoS_feature_importance_1.0_50
feature_84,0.0044261603876015,SYN DoS_feature_importance_1.0_50
feature_66,0.0043910801125175,SYN DoS_feature_importance_1.0_50
feature_23,0.0043155583999572,SYN DoS_feature_importance_1.0_50
feature_9,0.0041956327479908,SYN DoS_feature_importance_1.0_50
feature_13,0.0039621755646686,SYN DoS_feature_importance_1.0_50
feature_28,0.0038150818707064,SYN DoS_feature_importance_1.0_50
feature_77,0.0027706744195639,SYN DoS_feature_importance_1.0_50
feature_47,0.0026023216823605,SYN DoS_feature_importance_1.0_50
feature_70,0.0025946913236137,SYN DoS_feature_importance_1.0_50
feature_49,0.0025900525393178,SYN DoS_feature_importance_1.0_50
feature_97,0.0025891814582815,SYN DoS_feature_importance_1.0_50
feature_24,0.0025298598466193,SYN DoS_feature_importance_1.0_50
feature_38,0.0025241836059982,SYN DoS_feature_importance_1.0_50
feature_59,0.0025151270368721,SYN DoS_feature_importance_1.0_50
feature_31,0.0023031558742838,SYN DoS_feature_importance_1.0_50
feature_109,0.0021529928863797,SYN DoS_feature_importance_1.0_50
feature_99,0.0019893561177201,SYN DoS_feature_importance_1.0_50
feature_25,0.0017832859642803,SYN DoS_feature_importance_1.0_50
feature_96,0.0015388137906146,SYN DoS_feature_importance_1.0_50
feature_46,0.0013695005883116,SYN DoS_feature_importance_1.0_50
feature_8,0.0013478959865918,SYN DoS_feature_importance_1.0_50
feature_94,0.0013443124484682,SYN DoS_feature_importance_1.0_50
feature_10,0.0011099056211852,SYN DoS_feature_importance_1.0_50
feature_98,0.0010978508618103,SYN DoS_feature_importance_1.0_50
feature_22,0.0010862744799463,SYN DoS_feature_importance_1.0_50
feature_42,0.0010707136109013,SYN DoS_feature_importance_1.0_50
feature_21,0.0009674567160829,SYN DoS_feature_importance_1.0_50
feature_101,0.0009144642296351,SYN DoS_feature_importance_1.0_50
feature_92,0.0006445509550075,SYN DoS_feature_importance_1.0_50
feature_87,0.0006086067219779,SYN DoS_feature_importance_1.0_50
feature_37,0.0005059431262971,SYN DoS_feature_importance_1.0_50
feature_1,0.0004504698988895,SYN DoS_feature_importance_1.0_50
feature_90,0.0004251006425202,SYN DoS_feature_importance_1.0_50
feature_102,0.0003991851687389,SYN DoS_feature_importance_1.0_50
feature_51,0.0003941812399492,SYN DoS_feature_importance_1.0_50
feature_95,0.0003606318826024,SYN DoS_feature_importance_1.0_50
feature_44,0.0003514905425611,SYN DoS_feature_importance_1.0_50
feature_75,0.000324368093397,SYN DoS_feature_importance_1.0_50
feature_88,0.0002677804143853,SYN DoS_feature_importance_1.0_50
feature_17,0.0002657195984395,SYN DoS_feature_importance_1.0_50
feature_89,0.0002531449381625,SYN DoS_feature_importance_1.0_50
feature_39,0.0002457315498289,SYN DoS_feature_importance_1.0_50
feature_69,0.0002448690481325,SYN DoS_feature_importance_1.0_50
feature_40,0.0002263135675579,SYN DoS_feature_importance_1.0_50
feature_32,0.0002248108358548,SYN DoS_feature_importance_1.0_50
feature_6,0.0002059729372633,SYN DoS_feature_importance_1.0_50
feature_83,0.0001843540096958,SYN DoS_feature_importance_1.0_50
feature_45,0.0001670670345638,SYN DoS_feature_importance_1.0_50
feature_85,0.0001568539240353,SYN DoS_feature_importance_1.0_50
feature_7,0.0001531262465295,SYN DoS_feature_importance_1.0_50
feature_20,0.0001416136969102,SYN DoS_feature_importance_1.0_50
feature_5,0.0001299424679082,SYN DoS_feature_importance_1.0_50
feature_72,0.00012718346625,SYN DoS_feature_importance_1.0_50
feature_16,0.0001204252024635,SYN DoS_feature_importance_1.0_50
feature_82,0.0001113235207623,SYN DoS_feature_importance_1.0_50
